job_id,architecture_id,hyperparam_id,dataset,well,window_size,status,created_at,started_at,finished_at,smape,mae,notes,output_notebook_path,log_path,results_path
332dfa08-61ad-4a5a-a7f0-1791be938802,Model6_Transformer_Conv_BiLSTM,hp_large_robust,OPSD,solar,7,completed,,2025-06-19 07:19:49.249252,2025-06-19 07:54:12.104441,,,,,,
babf5c86-04bc-4e9c-a176-bb3052df6415,Model6_Transformer_Conv_BiLSTM,hp_large_robust,OPSD,wind,7,completed,,2025-06-19 07:22:01.440471,2025-06-19 07:55:40.277873,,,,,,
54aa7013-e96f-40c5-9ed2-27f68663184f,Model6_Transformer_Conv_BiLSTM,hp_large_robust,OPSD,load,7,completed,,2025-06-19 07:30:56.057239,2025-06-19 08:01:28.748414,,,,,,
a3dc0c33-781c-4869-aab9-abd8e013760a,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,VOLVE,15/9-F-14,7,completed,,2025-06-19 07:35:00.366742,2025-06-19 07:54:32.168734,,,,,,
9be65994-83cb-4ee6-a73f-dcb3c83acaa4,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,VOLVE,15/9-F-12,7,completed,,2025-06-19 07:36:58.544448,2025-06-19 07:56:36.377349,,,,,,
84b401dd-ae09-489e-8793-1cb2c8041c09,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,VOLVE,15/9-F-11,7,completed,,2025-06-19 07:45:27.123383,2025-06-19 07:52:47.868443,,,,,,
dafaad3a-ea2f-45de-b0dd-3b597d72857b,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 07:48:13.349609,2025-06-19 07:52:47.882638,,,,,,
25cf712a-a9b5-4b9a-9192-cbb94c812bb8,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM_IV,P16,7,completed,,2025-06-19 07:49:07.454250,2025-06-19 07:59:04.567467,,,,,,
6b497761-c95b-401a-a2fb-29dcfdab90ce,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-1,7,completed,,2025-06-19 07:49:19.516499,2025-06-19 08:05:47.048434,,,,,,
b351a6b8-84e6-44d0-b6b7-07e50d96fb62,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-2,7,completed,,2025-06-19 07:50:37.652296,2025-06-19 08:08:55.318551,,,,,,
a7e5e4dc-9c4c-44eb-a1aa-28f64ccf4205,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-3,7,completed,,2025-06-19 07:52:01.788186,2025-06-19 08:08:23.247422,,,,,,
c901b0b6-affb-4afc-aef9-e50c53152d91,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-4,7,completed,,2025-06-19 07:52:49.895309,2025-06-19 08:21:12.252405,,,,,,
c765bb72-ef63-4c9d-b13f-42a1ccaf2894,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-5,7,completed,,2025-06-19 07:52:51.933887,2025-06-19 08:21:12.267204,,,,,,
4d230c3c-737b-4c47-9cb2-f2d98d01f54f,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-6,7,completed,,2025-06-19 07:53:46.042453,2025-06-19 08:23:34.567856,,,,,,
487f9daa-ff24-471e-844c-593ec5d678ae,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-7,7,completed,,2025-06-19 07:54:14.120215,2025-06-19 08:18:19.992629,,,,,,
eb559373-ef78-4597-a42d-48f32320ccdc,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-8,7,completed,,2025-06-19 07:54:34.182231,2025-06-19 08:23:54.664184,,,,,,
80a20092-ae6b-4495-9609-b26fa3e43007,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-9,7,completed,,2025-06-19 07:55:42.290186,2025-06-19 08:26:34.987118,,,,,,
b7c1c4ee-101c-493e-8032-fc9d546aed85,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,UNISIM,Prod-10,7,completed,,2025-06-19 07:56:38.391225,2025-06-19 08:30:39.411612,,,,,,
3814aecd-5110-46b5-b0b5-893674b9b75e,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,OPSD,solar,7,completed,,2025-06-19 07:59:06.582154,2025-06-19 08:36:26.016018,,,,,,
d5d1e444-0985-478b-9493-302b0424d5fe,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,OPSD,wind,7,completed,,2025-06-19 08:01:30.760225,2025-06-19 08:45:39.155695,,,,,,
1f6e3bf8-80e2-4456-bab2-d9e1868975f1,Model6_Transformer_Conv_BiLSTM,hp_stable_regularized,OPSD,load,7,completed,,2025-06-19 08:05:49.062262,2025-06-19 09:03:25.184592,,,,,,
a868fa40-6a92-4be3-a113-cfc95ad8e390,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,VOLVE,15/9-F-14,7,completed,,2025-06-19 08:08:25.260300,2025-06-19 09:00:10.755202,,,,,,
a287a0c8-ec7e-4ae3-af2c-7f1bb1667ee6,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,VOLVE,15/9-F-12,7,completed,,2025-06-19 08:08:57.337458,2025-06-19 09:06:59.604377,,,,,,
da17ef84-11f2-490f-a13c-b298b099b4f8,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,VOLVE,15/9-F-11,7,completed,,2025-06-19 08:18:22.011721,2025-06-19 08:40:36.600731,,,,,,
b9487c89-455f-4ae2-9a73-6fe41b789dd0,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 08:21:14.289797,2025-06-19 08:36:54.174269,,,,,,
183fcb2f-cfaa-4938-a34e-7d2f876f0671,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM_IV,P16,7,completed,,2025-06-19 08:21:16.353698,2025-06-19 09:07:37.764696,,,,,,
f8c27c37-9655-444e-a5a4-6a8bf8327224,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-1,7,completed,,2025-06-19 08:23:36.585376,2025-06-19 09:52:32.288221,,,,,,
fd835941-3944-420e-ba68-ec659418ed39,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-2,7,completed,,2025-06-19 08:23:56.693118,2025-06-19 10:06:07.807991,,,,,,
cadeae85-58c4-4c3c-b379-a4371907d693,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-3,7,completed,,2025-06-19 08:26:37.009565,2025-06-19 10:00:59.287441,,,,,,
d78824cc-3f02-4ca3-8bf3-facfc335101f,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-4,7,completed,,2025-06-19 08:30:41.447075,2025-06-19 10:43:25.235331,,,,,,
ad45e569-9dd1-4b15-91a4-fc7a773494e7,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-5,7,completed,,2025-06-19 08:36:28.063975,2025-06-19 10:47:23.599973,,,,,,
5cac430b-2756-482c-b6a9-9629fd48232f,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-6,7,completed,,2025-06-19 08:36:56.195849,2025-06-19 10:47:03.560550,,,,,,
6420d273-df4c-4f4c-b562-558e61f3a9d5,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-7,7,completed,,2025-06-19 08:40:38.623636,2025-06-19 10:39:38.899627,,,,,,
7426d1c7-7427-4728-8bc2-dcd11dbbe539,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-8,7,completed,,2025-06-19 08:45:41.198270,2025-06-19 10:51:19.888038,,,,,,
f693f6a2-5643-46f7-aa3e-863b53e36056,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-9,7,completed,,2025-06-19 09:00:12.786008,2025-06-19 10:57:10.301169,,,,,,
6772dd5e-f44a-456e-9eeb-b965072eade3,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,UNISIM,Prod-10,7,completed,,2025-06-19 09:03:27.211506,2025-06-19 10:58:28.423040,,,,,,
0a08d03a-636f-42f8-b21b-5539a4a85d42,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,OPSD,solar,7,completed,,2025-06-19 09:07:01.638476,2025-06-19 10:58:00.376244,,,,,,
bfeb6b8e-c629-4afb-86a5-842122d24f14,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,OPSD,wind,7,completed,,2025-06-19 09:07:39.789494,2025-06-19 10:58:42.447224,,,,,,
f16361f5-60b4-46ed-9be6-d6f68dfebbc0,Model6_Transformer_Conv_BiLSTM,hp_wide_and_shallow,OPSD,load,7,completed,,2025-06-19 09:52:34.336282,2025-06-19 11:04:38.810466,,,,,,
