experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group,campaign,dataset,architecture,val_smape_cum_norm,val_smape_agg_norm,weighted_score
UNISIM_IV_P14_Seq2Trend_trial_77,P14,47fcd455d53a39f762fe4fed032b7f4a,77,24.286199630770035,5.112755104230058,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9760330578512396,0.9776859504132231,3.9074380165289258
UNISIM_IV_P14_Seq2Trend_trial_58,P14,ef7ed63d6bee48d4140371a39104ff4b,58,100.24407358740606,17.86328976139603,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,1.0,1.0,4.0
UNISIM_IV_P14_Seq2Trend_trial_51,P14,fdded65d2ea892d9a85a9357c44d31a5,51,14.242867803633835,3.041986936532752,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8363636363636363,0.8842975206611571,3.4413223140495868
UNISIM_IV_P14_Seq2Trend_trial_96,P14,20a1bb041a44c619525085beb361a23c,96,16.213781549951435,3.4485406417464155,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8917355371900827,0.9,3.5834710743801654
UNISIM_IV_P14_Seq2Trend_trial_53,P14,6ac1c01d4e1463c51706f4fca640d1ee,53,16.844031538299443,3.539551607233483,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8925619834710744,0.903305785123967,3.5917355371900825
UNISIM_IV_P14_Seq2Trend_trial_8,P14,a5db69255a96f12eb410e7a621ffbf5d,8,35.12415128380011,7.315090838506223,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9900826446280991,0.9900826446280991,3.9603305785123966
UNISIM_IV_P14_Seq2Trend_trial_74,P14,a8d5a267124dbca23fcb97b077bbaa70,74,11.083726700349096,1.9360669908623416,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7743801652892562,0.8041322314049587,3.15702479338843
UNISIM_IV_P14_Seq2Trend_trial_7,P14,ca6f341e2ef5e905bc5a7f40e4d235c8,7,20.530292953301803,4.406938974313573,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9202479338842975,0.9276859504132231,3.695867768595041
UNISIM_IV_P14_Seq2Trend_trial_70,P14,36a2f3e18781ce05c1f4ab0ba1ce0101,70,15.227010750627088,3.1807225347174604,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8859504132231405,0.8925619834710744,3.55702479338843
UNISIM_IV_P14_Seq2Trend_trial_4,P14,d85483b10f0f9400a27ae76791a31c37,4,26.77319910919509,5.642336092249415,Seq2Trend,Normal,False,0.25,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9809917355371901,0.9818181818181818,3.925619834710744
UNISIM_IV_P14_Seq2Trend_trial_27,P14,381efef2ece477dc819e4ccd57e7bce3,27,12.511078822163086,2.5998101633005906,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8107438016528926,0.8190082644628099,3.259504132231405
UNISIM_IV_P14_Seq2Trend_trial_14,P14,f714caaf8f9d8b834e28fdb97f2fa29c,14,43.77482938257279,8.902084786835076,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.993801652892562,0.9946280991735538,3.976859504132231
UNISIM_IV_P14_Seq2Trend_trial_91,P14,4ccad3672d0d3acd938745fb8c2fd408,91,20.1931428836226,4.450162143578051,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9214876033057852,0.9247933884297521,3.692561983471075
UNISIM_IV_P14_Seq2Trend_trial_71,P14,7cf0a83bf92331c38a471a652723da8a,71,31.283443706292484,6.565409591214433,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,8,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9867768595041322,0.987603305785124,3.948760330578512
UNISIM_IV_P14_Seq2Trend_trial_55,P14,e50253f7b632bfa88546885ca4551003,55,48.05213001604755,9.77193765881398,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9950413223140496,0.9958677685950413,3.981818181818182
UNISIM_IV_P14_Seq2Trend_trial_62,P14,e40b907ecbed23715088010d92c9b697,62,20.530292953301803,4.406938974313573,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9202479338842975,0.9276859504132231,3.695867768595041
UNISIM_IV_P14_Seq2Trend_trial_33,P14,a629f56d766cda3c2a3327a13309b47b,33,14.18608712011746,2.9797328365248523,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8322314049586776,0.8818181818181818,3.428099173553719
UNISIM_IV_P14_Seq2Trend_trial_12,P14,65957c23e699771f32a2befc47b7a8e3,12,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9495867768595041,0.952892561983471,3.80495867768595
UNISIM_IV_P14_Seq2Trend_trial_20,P14,63fe2d5d91eae870e6b69a24db633976,20,35.249954957157854,7.314050585451076,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9892561983471074,0.990909090909091,3.960330578512397
UNISIM_IV_P14_Seq2Trend_trial_88,P14,78ff8421375027c7b583dbb74c732642,88,13.723125499010658,2.8595311488583985,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8256198347107438,0.8776859504132232,3.406611570247934
UNISIM_IV_P14_Seq2Trend_trial_60,P14,ea6a6297e0a9e21571daa17c100470d4,60,20.65436749262719,4.459051539139358,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9239669421487603,0.9297520661157025,3.7074380165289256
UNISIM_IV_P14_Seq2Trend_trial_2,P14,4e1f289741cc26d812066eddd2b42630,2,21.499382897295156,4.648655144876423,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9710743801652892,0.9314049586776859,3.80495867768595
UNISIM_IV_P14_Seq2Trend_trial_50,P14,bac8f2a678348d9f4f058877a9b384e6,50,19.80939820989129,4.154363209096896,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9128099173553719,0.921900826446281,3.669421487603306
UNISIM_IV_P14_Seq2Trend_trial_54,P14,2f30df58bc113f8d607dcb14b563061f,54,14.229937506416729,2.9473720615489643,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8297520661157025,0.8834710743801653,3.4264462809917355
UNISIM_IV_P14_Seq2Trend_trial_61,P14,43ccd2281a2c78f30b1de9274293125d,61,6.622031704077519,1.3117884836971354,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7363636363636363,0.6462809917355372,2.765289256198347
UNISIM_IV_P14_Seq2Trend_trial_99,P14,56fe6f446ee1d0fed2fad6f30aa354ed,99,14.374359455094629,3.0855577466418627,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8388429752066116,0.8851239669421488,3.4479338842975205
UNISIM_IV_P14_Seq2Trend_trial_65,P14,19799645683d33627aeb796c869b8a78,65,10.032067884563109,2.3664313576163183,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8,0.7950413223140496,3.190082644628099
UNISIM_IV_P14_Seq2Trend_trial_38,P14,a4bde9ba90031922305f073f58b7545e,38,13.599114259742157,2.7987739105571285,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8214876033057851,0.8760330578512396,3.395041322314049
UNISIM_IV_P14_Seq2Trend_trial_89,P14,242c5d60588812ef5ef15dc5eaa63a76,89,27.71199594615408,5.832276996427415,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9818181818181818,0.9834710743801653,3.9305785123966945
UNISIM_IV_P14_Seq2Trend_trial_66,P14,bf3eccc0d914a122f948fa759ea00938,66,8.607504175288252,2.0366567812457106,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7851239669421488,0.7727272727272727,3.115702479338843
UNISIM_IV_P14_Seq2Trend_trial_48,P14,07d682f7252bba7603532d97d88de79e,48,15.058753431712743,3.1474212042944165,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8826446280991735,0.8900826446280992,3.5454545454545454
UNISIM_IV_P14_Seq2Trend_trial_16,P14,b8a6ea1d22fd881f5357c4c6dfcba2fa,16,19.916790283719628,4.222416856949455,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9165289256198347,0.9231404958677686,3.6793388429752065
UNISIM_IV_P14_Seq2Trend_trial_98,P14,4f1fe08bdfa220298ed2d27a2574b5f9,98,12.122013385094744,2.4915443592677065,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8070247933884298,0.8161157024793388,3.2462809917355373
UNISIM_IV_P14_Seq2Trend_trial_85,P14,c00469685bf86307b4485b00213997bf,85,17.332136908823802,3.60773106239561,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8942148760330578,0.9066115702479339,3.6016528925619835
UNISIM_IV_P14_Seq2Trend_trial_34,P14,c0270bc03d665e03df02f2902062f3a4,34,26.237661613694424,5.527316623386136,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9785123966942149,0.9809917355371901,3.9190082644628097
UNISIM_IV_P14_Seq2Trend_trial_79,P14,d6b8e5de02641ca60e50c9bd9cea1ce5,79,17.22842250957687,3.624376307545306,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8950413223140495,0.9057851239669421,3.601652892561983
UNISIM_IV_P14_Seq2Trend_trial_80,P14,20bfb14c85e371cb4558c5d638eb6952,80,13.93009309757941,2.889948719593152,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8264462809917356,0.8793388429752066,3.4115702479338843
UNISIM_IV_P14_Seq2Trend_trial_29,P14,130912e948cc09e647ff525094131250,29,5.5739448722674565,0.6240176964438855,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.42727272727272725,0.2735537190082645,1.4016528925619833
UNISIM_IV_P14_Seq2Trend_trial_21,P14,f1dfcffb12a1ac86e1d28e58892a2369,21,17.444573820165367,3.763428121993822,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9,0.9074380165289256,3.6148760330578513
UNISIM_IV_P14_Seq2Trend_trial_31,P14,2cf323eb4e794c2e3326788aff5ee24b,31,13.081648182577558,2.685311732117551,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8132231404958677,0.8710743801652893,3.368595041322314
UNISIM_IV_P14_Seq2Trend_trial_76,P14,b35bb4ccf3f50dbbed433b244d8720a4,76,10.251775243255585,2.037200017808243,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7859504132231405,0.7991735537190082,3.1702479338842977
UNISIM_IV_P14_Seq2Trend_trial_87,P14,fe64cc7c828241ef88671e6d870f4956,87,43.77482938257279,8.902084786835076,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.993801652892562,0.9946280991735538,3.976859504132231
UNISIM_IV_P14_Seq2Trend_trial_92,P14,383e9e4c87f7026e76aefd2c7dbeab46,92,13.029459816430252,2.7122260630117143,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.815702479338843,0.8702479338842976,3.3719008264462813
UNISIM_IV_P14_Seq2Trend_trial_13,P14,f3296b2f5314bc851cea810d29fc71a3,13,20.0437602348238,4.211958548960337,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.915702479338843,0.9239669421487603,3.6793388429752065
UNISIM_IV_P14_Seq2Trend_trial_24,P14,4eee904e9a3a94d40cd4b3dbd0b514bd,24,14.22217004538753,2.977002203724626,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8314049586776859,0.8826446280991735,3.428099173553719
UNISIM_IV_P14_Seq2Trend_trial_37,P14,0d6e7cf1516aaad80c3b1cfea7a58a01,37,12.122013385094744,2.4915443592677065,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8070247933884298,0.8161157024793388,3.2462809917355373
UNISIM_IV_P14_Seq2Trend_trial_26,P14,356f8c8c9db2a3449189d27161872ea3,26,5.648075347130242,0.0597091687539024,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.0012396694214876034,0.33016528925619837,0.662809917355372
UNISIM_IV_P14_Seq2Trend_trial_11,P14,b0d66840eec19cac24b4c5e30be3ecd2,11,56.07323945402963,11.068556300513308,Seq2Trend,Normal,False,0.5,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.996694214876033,0.996694214876033,3.986776859504132
UNISIM_IV_P14_Seq2Trend_trial_63,P14,84fae21ff0e39834ed78bed5f3181be8,63,9.013814855115882,2.0043446016428543,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7805785123966942,0.7822314049586777,3.1256198347107436
UNISIM_IV_P14_Seq2Trend_trial_56,P14,076f6cba03a505da22c5c4d52340dcfa,56,14.093703199737604,2.917758478084329,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.828099173553719,0.8809917355371901,3.418181818181818
UNISIM_IV_P14_Seq2Trend_trial_75,P14,0e705f49e02a56ed99b5b7f1762306db,75,18.55955337563725,3.944741199499312,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9049586776859504,0.9140495867768595,3.63801652892562
UNISIM_IV_P14_Seq2Trend_trial_0,P14,e6079e96da55c140a6fc9e4dbaae07fe,0,22.593067567314375,4.695548864768511,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.971900826446281,0.9752066115702479,3.8942148760330575
UNISIM_IV_P14_Seq2Trend_trial_42,P14,1d380f54e3ec60b67c6d6fc145f6db38,42,10.80042638930499,2.2171037108805423,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7925619834710744,0.8,3.185123966942149
UNISIM_IV_P14_Seq2Trend_trial_22,P14,9c76d88b9a2f5d98974ff1eb070699aa,22,14.92471533939204,3.2136833596500587,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8876033057851239,0.8892561983471075,3.553719008264463
UNISIM_IV_P14_Seq2Trend_trial_19,P14,e43ecfc03ddf52ada116af5bbbd022c1,19,15.24103787504566,3.2197167683796,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8884297520661157,0.8933884297520661,3.5636363636363635
UNISIM_IV_P14_Seq2Trend_trial_93,P14,f4ab651fd8829bf1656c1335877149e3,93,11.503892345782477,2.339090502054124,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.7975206611570248,0.8074380165289257,3.2099173553719007
UNISIM_IV_P14_Seq2Trend_trial_15,P14,4e99d03e3046d9c6425bfdf6f9cb1959,15,30.3622893781019,6.387382515980134,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.984297520661157,0.9859504132231405,3.940495867768595
UNISIM_IV_P14_Seq2Trend_trial_90,P14,cc8a14edab46aabb1c5bcf6dbaec6c8f,90,41.21270652281727,8.492108569960603,Seq2Trend,Normal,False,0.5,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.9917355371900827,0.9917355371900827,3.9669421487603307
UNISIM_IV_P14_Seq2Trend_trial_41,P14,06bd7dac906b9e885923b45f47d0fc0c,41,12.5178954026543,2.5866450912076795,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8099173553719008,0.8198347107438017,3.259504132231405
UNISIM_IV_P14_Seq2Trend_trial_43,P14,5eb99203ca69f93e0919d8519f391914,43,14.810318904285754,3.0949909017500365,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8396694214876033,0.8867768595041322,3.4528925619834707
UNISIM_IV_P14_Seq2Trend_trial_68,P14,cd7cf9bf416243cb1cb27878f3c8dd1a,68,14.63519138868137,3.0601213844887347,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8371900826446281,0.8859504132231405,3.446280991735537
UNISIM_IV_P14_Seq2Trend_trial_39,P14,17faa6dd1afc249d8dfde3ad8d7478a5,39,12.934524134167985,2.6925119601768235,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8140495867768595,0.868595041322314,3.3652892561983467
UNISIM_IV_P14_Seq2Trend_trial_84,P14,577e6ae04ab15564365eb00e5099c060,84,13.14377462808741,2.744279179076091,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,7,,default_group,UNISIM_IV_P14_Seq2Trend,UNISIM_IV,Seq2Trend,0.8173553719008264,0.871900826446281,3.378512396694215
