DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
31/03/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"226,555272916667","108,09098875","198,965210208333",,"54,6900241666667",%,"27,5900627083333","74,72568","11,86001","287,42","46865,43","821,07",,production,OP
01/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"224,568290208333","108,073550833333","197,511360416667",,"54,7704758333333",%,"27,0569297916667","67,3337652083333","11,37514375","299,49","48700,43","794,2",,production,OP
02/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"223,011742916667","108,05752375","196,629219583333",,"54,6877397916667",%,"26,3825233333333","69,5593508333333","10,6806402083333","284,72","46880,14","766,23",,production,OP
03/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"221,813072708333","108,043937916667","196,132571458333",,"54,724105",%,"25,68050125","72,502124375","9,909726875","280,17","45842,82","748,25",,production,OP
04/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,779746666667","108,041948125","195,664941041667",,"55,0679466666667",%,"25,114805625","71,750353125","9,19713229166667","281,93","45800,83","797,3",,production,OP
05/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"218,752345","108,077810833333","193,41118875",,"55,9981279166667",%,"25,34115625","72,2183585416667","9,10104729166667","317,38","51990,65","792,76",,production,OP
06/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,"20,82499","218,437791355525","107,856637186913","192,830197099245",,"45,143435",%,"25,6075942562806","66,5683986480474","9,82970129060806",208,"34998,3","542,39",,production,OP
07/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"228,19915","104,81853","191,13706",,0,%,"37,06209","19,72007","14,37016",0,0,0,,production,OP
08/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"234,97972","103,62807","224,16019",,"0,712807916666667",%,"10,81953","7,47569","4,90338",0,0,0,,production,OP
09/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"239,91532","103,03249","237,09576",,"0,779111458333333",%,"2,81956","2,07781","3,85631",0,0,0,,production,OP
10/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"244,88923","102,62845","236,22276",,0,%,"8,66647","6,89301","0,06811",0,0,0,,production,OP
11/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"249,40791","102,13199","241,94795",,0,%,"7,45996","9,13988","0,21636",0,0,0,,production,OP
12/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"253,41045","101,71992","246,96501",,0,%,"6,44544","10,01123","0,78385",0,0,0,,production,OP
13/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"256,98973","101,50901","249,88227",,0,%,"7,10746","10,23702","0,49567",0,0,0,,production,OP
14/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"260,28367","101,37176","252,51157",,0,%,"7,7721","11,29936","0,24915",0,0,0,,production,OP
15/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"263,32662","101,26892","255,06325",,0,%,"8,26337","10,53967","0,07714",0,0,0,,production,OP
16/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"266,14787","101,17","257,47316",,0,%,"8,67471","10,07883","0,06803",0,0,0,,production,OP
17/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"270,26849","101,19807","263,77035",,0,%,"6,49814","9,80247","2,64528",0,0,0,,production,OP
18/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"276,86895","101,23102","263,15498",,0,%,"13,71397","11,74224","4,12",0,0,0,,production,OP
19/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"282,10538","101,17754","273,52959",,"0,265188125",%,"8,57579","10,11906","1,86628",0,0,0,,production,OP
20/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"285,09577","101,13142","266,81551",,0,%,"18,28026","9,87213","7,41391",0,0,0,,production,OP
21/04/2016,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
08/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
09/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
10/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,%,,,,0,0,0,,production,OP
11/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
12/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,,%,,,,0,0,0,,production,OP
13/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
14/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
15/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
16/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
17/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
18/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
19/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
20/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
21/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
22/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,OP
23/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,,"1,11327395833333",%,,,,0,0,0,,production,OP
24/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,7,"1,92627","0,3522","26,12304","2,88536","3,25654770833333",%,"28,04931","18,19463","18,85147","17,85","2772,47",0,,production,OP
25/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"163,59426","60,31574","61,47308","19,46451","8,54913083333333",%,"102,12118","36,96744","72,95519",725,"108940,11",0,,production,OP
26/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,"9,41919229166667",%,,,,"891,48","131386,55",0,,production,OP
27/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,"9,32209833333333",%,,,,"886,42","134616,72",0,,production,OP
28/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"0,84",0,0,0,0,"2,46422208333333",%,0,0,0,"56,01","9011,77",0,,production,OP
29/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,4,0,0,0,0,"2,53698729166667",%,0,0,0,"123,59","18792,5",0,,production,OP
30/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,,,,,"9,77870458333333",%,,,,"1032,38","155864,67",0,,production,OP
31/07/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"5,07514","273,946930842893","105,551369969341","179,382344652522","21,5502521403153","2,54080375",%,"94,5645861903711","55,958892860059","66,4037696296457","190,35","29119,73",0,,production,OP
01/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"316,01419","102,19622","315,16528",0,"0,00360020833333333",%,"0,84891","18,78595","0,44904",0,0,0,,production,OP
02/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"317,55131","101,74007","316,73191",0,0,%,"0,8194","16,43745","0,34844",0,0,0,,production,OP
03/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"15,07486","277,797679311569","104,933214975661","181,302140763987","1,65292579831587","6,116181875",%,"96,4955385475819","41,0190832948896","68,4411056454388","590,09","88733,42",0,,production,OP
04/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"273,59436787234","105,439765106383","177,392876170213","17,30885","9,95128808510638",%,"96,2014917021277","52,4552865957447","67,9437504255319","1066,46",161227,0,,production,OP
05/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"272,298494468085","105,5378","176,786078085106","24,7497527659574","9,758748125",%,"95,5124163829787","55,1843423404255","67,258049787234","1059,61","160270,49",0,,production,OP
06/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"271,560952916667","105,584750208333","176,519376458333","28,259281875","9,88211041666667",%,"95,0415764583333","57,2140052083333","66,796848125","1070,45","160951,3",0,,production,OP
07/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"271,07159","105,613764166667","176,328945","22,0865954166667","9,78896270833333",%,"94,742645","58,3768720833333","66,511220625","1069,96","160232,47",0,,production,OP
08/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"270,690524791667","105,639608125","176,174543333333","22,0747654166667","9,78432833333333",%,"94,5159814583333","58,6270672916667","66,2829629166667","1062,22","159483,76",0,,production,OP
09/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"270,245030833333","105,667499166667","175,946834791667","23,1858739583333","9,91490520833333",%,"94,2981960416667","57,726496875","66,0627939583333",1074,"162196,78",0,,production,OP
10/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"269,993142291667","105,695176666667","175,932788541667","24,28408125","9,88080354166667",%,"94,06035375","58,4263535416667","65,839664375","1070,3","161999,01",0,,production,OP
11/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"269,95824875","105,717792708333","175,989174166667","25,181694375","9,88083708333333",%,"93,9690745833333","58,1965070833333","65,426171875","1054,09","160095,11",0,,production,OP
12/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"269,8729","105,742058541667","176,012865416667","26,0216647916667","9,84736625",%,"93,8600345833333","58,7510533333333","65,1563920833333","1038,69","159050,28",0,,production,OP
13/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"269,560700625","105,77606875","176,005561041667","26,622704375","9,86482770833333",%,"93,5551395833333","58,5514904166667","65,2205325","1050,89","160116,29",0,,production,OP
14/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"269,412238541667","105,803330416667","176,183883541667","27,5434820833333","9,796098125",%,"93,228355","58,84924875","64,9905045833333","1044,55","158506,74",0,,production,OP
15/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"269,361893333333","105,823602083333","176,282582916667","27,9688020833333","9,83734979166667",%,"93,0793104166667","57,45699875","64,8185475","1044,6","158971,52",0,,production,OP
16/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"267,613091458333","105,885605208333","175,762312083333","23,7333304166667","9,91057479166667",%,"91,850779375","58,584645","63,5830795833333","1075,73","162409,96",0,,production,OP
17/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,956849375","105,924756458333","175,512264166667","21,2409958333333","10,0922220833333",%,"91,4445852083333","57,5175547916667","63,1791908333333","1088,86","165357,19",0,,production,OP
18/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"268,021773333333","105,906870208333","176,084756875","20,3173377083333","9,78648145833333",%,"91,9370164583333","56,5032852083333","63,6683191666667","1041,92","158398,44",0,,production,OP
19/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,027032291667","105,982309791667","175,274714166667","23,0083270833333","9,866035625",%,"90,752318125","60,0839547916667","62,4895608333333","1047,06","158556,68","59,06",,production,OP
20/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,559758541667","105,977937291667","175,553163125","23,036841875","9,813110625",%,"91,0065954166667","59,5012947916667","62,7646710416667","1024,24","156092,13","58,7",,production,OP
21/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,430239583333","105,995490208333","175,573917916667","23,6500020833333","10,1016760416667",%,"90,8563216666667","59,890671875","62,6112747916667","1050,43","160102,74","59,5",,production,OP
22/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,418783829787","106,012249361702","175,625745531915","23,8108989361702","10,024740212766",%,"90,7930382978723","60,8146672340426","62,5499665957447","1045,41","158664,64","62,24",,production,OP
23/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,416185625","106,025193958333","175,6383375","24,0318964583333","10,087653125",%,"90,777848125","60,1243047916667","62,539235","1038,88","159070,89","59,27",,production,OP
24/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,458694375","106,035706666667","175,70674125","24,16203375","10,0577189583333",%,"90,751953125","59,0957727083333","62,505230625","1030,14","158003,56","60,68",,production,OP
25/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,633607083333","106,040583125","175,835417916667","24,5939345833333","10,081355",%,"90,7981891666667","60,0404916666667","62,5510522916667","1029,58","157310,71","60,86",,production,OP
26/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"266,756796666667","106,048000416667","175,931026041667","24,88270625","10,1237970833333",%,"90,825770625","60,18992625","62,5727277083333","1030,05","157362,26","61,34",,production,OP
27/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"19,64181","267,301790652598","106,057124665441","176,099028389023","24,9482847426026","8,39912354166667",%,"91,2027622635745","58,2667235071564","62,8637715997558","697,86","108778,94","38,36",,production,OP
28/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"305,86095","103,72907","192,19142",0,"1,28744770833333",%,"113,66953","26,76602","86,97565",0,0,0,,production,OP
29/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"310,39454","103,16569","214,25911",0,"1,21625979166667",%,"96,13543","18,6477","70,70619",0,0,0,,production,OP
30/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"312,75533","102,7724","199,98556",0,"1,12717125",%,"112,76977","18,39738","88,15979",0,0,0,,production,OP
31/08/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"314,27239","102,54207","200,29039",0,"1,22977145833333",%,"113,982","17,34606","89,48881",0,0,0,,production,OP
01/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"315,37322","102,36719","200,66492",0,"1,23787208333333",%,"114,7083","16,44238","90,33041",0,0,0,,production,OP
02/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"1,69152","291,270713404808","103,872519092532","189,05118223308",0,"1,57018791666667",%,"102,219531171727","23,8213415743828","72,2467180093052","15,16","2666,4","0,89",,production,OP
03/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"276,028629375","105,605341666667","182,391382083333","3,44395208333333","9,48203583333333",%,"93,6372472916667","49,9649658333333","65,0262239583333","940,96","146563,91","54,05",,production,OP
04/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"270,215133541667","105,750261875","177,681502291667","12,583681875","9,64292333333333",%,"92,53363125","55,4173154166667","63,97368625","969,43","151072,95","57,78",,production,OP
05/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"267,255129166667","105,855617708333","176,558278958333","17,7255047916667","9,8462925",%,"90,6968502083333","58,3975483333333","62,2816908333333","1016,4","157401,48","63,51",,production,OP
06/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,949760416667","106,004455208333","174,736402291667","23,2905216666667","10,2364247916667",%,"88,213358125","61,940820625","59,7339710416667","1156,84","176758,83","81,73",,production,OP
07/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,643290416667","106,034022291667","174,639558333333","24,75306875","10,2281391666667",%,"88,0037320833333","61,8391285416667","59,5716354166667","1150,65","175762,3","82,15",,production,OP
08/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,698749583333","106,045245833333","174,673456875","25,8355195833333","10,202685625",%,"88,0252927083333","62,54894625","59,6049839583333","1140,41","173484,15","81,66",,production,OP
09/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,922841276596","106,050769574468","174,766574893617","26,2660659574468","9,94205916666667",%,"88,1562663829787","62,6207882978723","59,7242568085106","1109,4","169280,73","78,84",,production,OP
10/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,893574583333","106,062512916667","174,764509375","26,25135375","10,1650716666667",%,"88,1290652083333","61,7341185416667","59,705925625","1118,97","170574,2","80,99",,production,OP
11/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,921036458333","106,071751875","174,78237875","27,09082625","10,16986875",%,"88,1386577083333","62,1271504166667","59,6239335416667","1102,58","168495,87","80,65",,production,OP
12/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"18,64181","263,046512756894","106,085058926735","175,260279711181","16,9192258193813","8,32474145833333",%,"87,7862330457128","61,9331590381996","59,4883238594107","809,9","126489,15","56,96",,production,OP
13/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"307,02934","103,95375","306,7535",0,"1,139536875",%,"0,27584","18,44596","0,17168",0,0,0,,production,OP
14/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"6,35819","271,36067391201","105,141298959908","181,597009705199","0,0000204460703439186","3,297575625",%,"89,7636642068104","44,2853005756984","61,9587529905366","329,15","47182,51","50,97",,production,OP
15/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"263,558386875","105,67652875","176,139074166667","4,11945895833333","10,0724341666667",%,"87,4193127083333","54,6327875","59,0791966666667","982,21","150589,13","69,69",,production,OP
16/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"22,5","261,930004721702","105,840575932809","175,120840127916","8,64307531494222","9,40107979166667",%,"86,8091645937867","57,4641580664311","58,59878745852","947,47","146223,47","58,4",,production,OP
17/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"260,894115416667","105,932086041667","174,41842125","11,4584810416667","9,96468416666667",%,"86,4756941666667","58,820658125","57,9902570833333",1042,"161132,48","61,02",,production,OP
18/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"10,97514","259,75889899737","106,00051997518","175,284115528185","13,6132088889436","5,41782833333333",%,"84,4747834691858","62,1422993666413","56,3183111562859","474,31","74879,68","28,5",,production,OP
20/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"16,27486","269,077561578324","105,316865284961","180,092369259914","1,12513809642602","6,76533145833333",%,"88,9851923184101","48,9042056685833","61,5660959187237","642,66","96484,07","51,78",,production,OP
21/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"9,80848","265,402797966219","105,676530292777","178,56016132676","5,28387923168524","5,04440583333333",%,"86,8426366394589","56,1481093881519","58,8400528342822","309,88","49034,32","17,86",,production,OP
22/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"265,174510594831","105,573773331502","177,34047645914","4,38584423210646","9,71360583333333",%,"87,8340341356909","54,6685035129404","59,6033297417239","1034,51","158716,07","70,46",,production,OP
23/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"261,31378125","105,852957083333","174,778823541667","11,6296633333333","10,2397435416667",%,"86,5349577083333","62,21249125","58,193455","1074,59","164937,58","63,63",,production,OP
24/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"260,902136458333","105,908437708333","174,533848541667","13,3086633333333","10,3538914583333",%,"86,3682879166667","62,5374672916667","58,0211764583333","1142,53","176048,5","69,09",,production,OP
25/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,002206041667","105,895220208333","175,021261875","12,9608583333333","10,0600666666667",%,"86,9809441666667","61,8222677083333","58,6370052083333","1107,51","170940,18","66,64",,production,OP
26/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"260,714548125","105,9396925","174,474933541667","14,152799375","10,1545908333333",%,"86,2396145833333","62,537344375","57,9041520833333","1124,52","173512,2","67,6",,production,OP
27/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"8,30848","261,533762265372","105,948880817586","175,103088268841","14,5500367870778","4,53817854166667",%,"86,4306739965313","62,6247484924078","58,2555326721133","299,46","49540,21","17,92",,production,OP
28/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,"12,35819","263,970740165307","105,337834133154","178,47312823161","2,27857356133868","5,83822166666667",%,"85,4976119336974","52,7340597306806","57,0753465104922","380,03","59608,43","20,69",,production,OP
29/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"253,090993958333","103,008886458333","167,970683125","10,9851220833333","10,3539175",%,"85,1203108333333","60,36964","56,6396820833333","1158,6","179470,15","70,99",,production,OP
30/09/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"255,17969625","104,527364375","170,43971875","14,5291525","10,4174564583333",%,"84,7399775","61,526984375","56,2602816666667","1194,95","184725,05","69,16",,production,OP
01/10/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"258,3186425","105,962461875","173,568952291667","15,2021141666667","10,4292141666667",%,"84,7496902083333","60,769635","56,2718270833333","1195,94","184617,7","83,62",,production,OP
02/10/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"258,250725416667","105,98951125","173,529652916667","15,477568125","10,4283229166667",%,"84,7210725","60,3541275","56,2440064583333","1249,05","193060,02","73,75",,production,OP
03/10/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"258,209956382979","106,007569148936","173,528468085106","15,6705872340426","10,446924893617",%,"84,6814882978723","59,7323993617021","56,2005787234043","1245,28","193256,1","68,73",,production,OP
04/10/2013,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"258,250813541667","106,021594791667","173,53463125","16,1228141666667","10,4513345833333",%,"84,7161822916667","60,525943125","56,2222410416667","1242,87","192685,13","67,04",,production,OP
